iteration,Average_Score
230,0.035781340842416465
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.047666386725934304
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.033839745034136684
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0490198822256296
277,0.0
278,0.0
279,0.0
280,0.03479074812545961
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.12066371130503768
293,0.0
294,0.0
295,0.0
296,0.043759957987273994
297,0.0
298,0.0
299,0.0
300,0.0
301,0.033839745034136684
302,0.0
303,0.0
304,0.0
305,0.0
306,0.053200814950136475
307,0.03681103938301784
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.032928635709763385
326,0.0
327,0.07568300793004064
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.033839745034136684
353,0.0
354,0.0
355,0.035781340842416465
356,0.0
357,0.0
358,0.0
359,0.033839745034136684
360,0.0
361,0.0
362,0.0
363,0.032928635709763385
364,0.0
365,0.03787917606134675
366,0.0
367,0.0
368,0.0
369,0.08757103158688442
370,0.0
371,0.04251619693410815
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.032928635709763385
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.03787917606134675
403,0.0
404,0.0
405,0.07694042582338126
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.03479074812545961
431,0.0
432,0.0
433,0.053200814950136475
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.04130473046264142
443,0.0
444,0.035781340842416465
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.045034236242170025
452,0.08516139432804917
453,0.0
454,0.033839745034136684
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.047666386725934304
520,0.0
521,0.0
522,0.03479074812545961
523,0.0
524,0.0
525,0.0
526,0.0
527,0.040127158085879154
528,0.035781340842416465
529,0.051789690744467966
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.07469021544436459
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.033839745034136684
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.053200814950136475
556,0.032928635709763385
557,0.0
558,0.0
559,0.035781340842416465
560,0.0
561,0.04130473046264142
562,0.032928635709763385
563,0.0
564,0.032928635709763385
565,0.035781340842416465
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.040127158085879154
574,0.04130473046264142
575,0.0
576,0.07759970302141068
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.03898489646639144
585,0.0
586,0.033839745034136684
587,0.0
588,0.0
589,0.032928635709763385
590,0.06617373887087699
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.047666386725934304
599,0.06863049315959631
600,0.033839745034136684
601,0.0
602,0.07935898084239626
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.035781340842416465
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.03787917606134675
619,0.0
620,0.03787917606134675
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.040127158085879154
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.033839745034136684
635,0.0
636,0.0
637,0.032928635709763385
638,0.06676838074390007
639,0.0
640,0.040127158085879154
641,0.0
642,0.0
643,0.08291341230351676
644,0.04633708305679545
645,0.0
646,0.032928635709763385
647,0.0490198822256296
648,0.035781340842416465
649,0.03479074812545961
650,0.07171892109548343
651,0.0
652,0.0
653,0.07469021544436459
654,0.0
655,0.0
656,0.0
657,0.032928635709763385
658,0.03479074812545961
659,0.0
660,0.12336310129358712
661,0.0
662,0.0
663,0.03898489646639144
664,0.0
665,0.0
666,0.0
667,0.03898489646639144
668,0.0
669,0.09137131929896547
670,0.0
671,0.033839745034136684
672,0.03898489646639144
673,0.0
674,0.0
675,0.03681103938301784
676,0.0490198822256296
677,0.0
678,0.0
679,0.0
680,0.047666386725934304
681,0.0
682,0.0
683,0.0
684,0.033839745034136684
685,0.03787917606134675
686,0.0
687,0.0
688,0.0
689,0.035781340842416465
690,0.043759957987273994
691,0.032928635709763385
692,0.0
693,0.03898489646639144
694,0.0
695,0.032928635709763385
696,0.032928635709763385
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.033839745034136684
703,0.040127158085879154
704,0.0
705,0.0
706,0.035781340842416465
707,0.0
708,0.11867786419861277
709,0.0
710,0.04633708305679545
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.035781340842416465
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.08756410450980986
726,0.0
727,0.0
728,0.033839745034136684
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.03681103938301784
737,0.03787917606134675
738,0.0
739,0.032928635709763385
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.033839745034136684
747,0.08051694185703964
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.033839745034136684
758,0.04251619693410815
759,0.04251619693410815
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.033839745034136684
768,0.0
769,0.0
770,0.0
771,0.0
772,0.047666386725934304
773,0.0
774,0.0
775,0.0
776,0.032928635709763385
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.035781340842416465
784,0.0
785,0.0
786,0.035781340842416465
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.03898489646639144
794,0.09732205256776401
795,0.0
796,0.0
797,0.0
798,0.033839745034136684
799,0.0
800,0.0
801,0.07065078441715453
802,0.0
803,0.05039516243465627
804,0.035781340842416465
805,0.0
806,0.0
807,0.032928635709763385
808,0.03787917606134675
809,0.15321381957790864
810,0.0
811,0.0
812,0.0
813,0.043759957987273994
814,0.0
815,0.0
816,0.03787917606134675
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.06676838074390007
828,0.0490198822256296
829,0.0
830,0.0
831,0.0
832,0.032928635709763385
833,0.0
834,0.0
835,0.07156268168483293
836,0.035781340842416465
837,0.05750582987406035
838,0.040127158085879154
839,0.0
840,0.045034236242170025
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.051789690744467966
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.03681103938301784
857,0.0
858,0.03787917606134675
859,0.0
860,0.0
861,0.0
862,0.03479074812545961
863,0.03681103938301784
864,0.0
865,0.0
866,0.0
867,0.0
868,0.05039516243465627
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.033839745034136684
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.06185697097851216
881,0.0
882,0.0
883,0.0
884,0.0
885,0.03479074812545961
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.045034236242170025
897,0.060406430886328986
898,0.033839745034136684
899,0.0
900,0.0
901,0.035781340842416465
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.032928635709763385
910,0.0
911,0.0
912,0.0
913,0.0
914,0.03479074812545961
915,0.09565679543598946
916,0.0
917,0.0
918,0.09287279492527893
919,0.0
920,0.04633708305679545
921,0.035781340842416465
922,0.032928635709763385
923,0.0
924,0.0
925,0.0
926,0.0
927,0.033839745034136684
928,0.0
929,0.0
930,0.0
931,0.0
932,0.03787917606134675
933,0.10692089731954486
934,0.0
935,0.0
936,0.07568300793004064
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.03787917606134675
945,0.045034236242170025
946,0.047666386725934304
947,0.0
948,0.0
949,0.0
950,0.09857795247636925
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.035781340842416465
958,0.0
959,0.0
960,0.051789690744467966
961,0.032928635709763385
962,0.0
963,0.04130473046264142
964,0.033839745034136684
965,0.0
966,0.0490198822256296
967,0.0
968,0.0
969,0.056061755542261095
970,0.032928635709763385
971,0.0
972,0.0
973,0.0
974,0.033839745034136684
975,0.0
976,0.0
977,0.09806154916059058
978,0.0
979,0.051789690744467966
980,0.06185697097851216
981,0.0
982,0.0
983,0.0
984,0.0
985,0.06474357498579755
986,0.0
987,0.0
988,0.0
989,0.035781340842416465
990,0.0
991,0.033839745034136684
992,0.03898489646639144
993,0.0
994,0.0
995,0.0
996,0.03787917606134675
997,0.08081557708458649
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.047666386725934304
1006,0.0
1007,0.033839745034136684
1008,0.0
1009,0.0
1010,0.035781340842416465
1011,0.0
1012,0.03787917606134675
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.04251619693410815
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.035781340842416465
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.03479074812545961
1034,0.0
1035,0.03479074812545961
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.08477824410831042
1042,0.0
1043,0.0
1044,0.0
1045,0.06585727141952677
1046,0.0
1047,0.07308115228540818
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.05750582987406035
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.04251619693410815
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.033839745034136684
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.035781340842416465
1086,0.0
1087,0.0
1088,0.03479074812545961
1089,0.033839745034136684
1090,0.0
1091,0.03479074812545961
1092,0.0
1093,0.033839745034136684
1094,0.0
1095,0.04251619693410815
1096,0.10650966922094304
1097,0.07305579379564253
1098,0.0
1099,0.0
1100,0.051789690744467966
1101,0.051789690744467966
1102,0.03787917606134675
1103,0.1052921335799353
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.08574671461646058
1109,0.0
1110,0.033839745034136684
1111,0.0
1112,0.0
1113,0.0
1114,0.03479074812545961
1115,0.0
1116,0.033839745034136684
1117,0.045034236242170025
1118,0.0
1119,0.056061755542261095
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.03787917606134675
1129,0.032928635709763385
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.03479074812545961
1136,0.04251619693410815
1137,0.03787917606134675
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.035781340842416465
1144,0.0
1145,0.056061755542261095
1146,0.0
1147,0.0
1148,0.0
1149,0.11228761655215964
1150,0.0
1151,0.11568502065932455
1152,0.033839745034136684
1153,0.0
1154,0.040127158085879154
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.03681103938301784
1160,0.0
1161,0.0
1162,0.040127158085879154
1163,0.03681103938301784
1164,0.045034236242170025
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.07935898084239626
1170,0.03479074812545961
1171,0.0
1172,0.0
1173,0.0
1174,0.051789690744467966
1175,0.040127158085879154
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.047666386725934304
1181,0.0
1182,0.035781340842416465
1183,0.0
1184,0.0
1185,0.0
1186,0.033839745034136684
1187,0.03479074812545961
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.08059502243569769
1194,0.0
1195,0.051789690744467966
1196,0.0
1197,0.0
1198,0.0
1199,0.032928635709763385
1200,0.045034236242170025
1201,0.11791226076038934
1202,0.0
1203,0.0
1204,0.033839745034136684
1205,0.0
1206,0.0
1207,0.045034236242170025
1208,0.0
1209,0.0
1210,0.0
1211,0.03787917606134675
1212,0.0
1213,0.0
1214,0.035781340842416465
1215,0.035781340842416465
1216,0.032928635709763385
1217,0.0
1218,0.033839745034136684
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.03787917606134675
1226,0.045034236242170025
1227,0.0
1228,0.03479074812545961
1229,0.0
1230,0.0
1231,0.03898489646639144
1232,0.032928635709763385
1233,0.0
1234,0.033839745034136684
1235,0.0
1236,0.0
1237,0.045034236242170025
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.10421727622374781
1245,0.0
1246,0.0
1247,0.035781340842416465
1248,0.0
1249,0.03898489646639144
1250,0.040127158085879154
1251,0.0
1252,0.04130473046264142
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.033839745034136684
1259,0.0
1260,0.040127158085879154
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.03787917606134675
1269,0.040127158085879154
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.032928635709763385
1279,0.0
1280,0.040127158085879154
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.045034236242170025
1292,0.0
1293,0.07469021544436459
1294,0.0
1295,0.03787917606134675
1296,0.0
1297,0.0
1298,0.0
1299,0.07800633414722591
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.045034236242170025
1306,0.03479074812545961
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.033839745034136684
1314,0.035781340842416465
1315,0.0
1316,0.04633708305679545
1317,0.033839745034136684
1318,0.0
1319,0.035781340842416465
1320,0.03787917606134675
1321,0.035781340842416465
1322,0.0
1323,0.0
1324,0.03787917606134675
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.033839745034136684
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.03787917606134675
1337,0.03787917606134675
1338,0.0
1339,0.0
1340,0.0
1341,0.045034236242170025
1342,0.15758373300728523
1343,0.0
1344,0.0
1345,0.033839745034136684
1346,0.032928635709763385
1347,0.0
1348,0.0
1349,0.032928635709763385
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.03787917606134675
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.07469021544436459
1368,0.0
1369,0.07057208896787608
1370,0.0
1371,0.035781340842416465
1372,0.0
1373,0.032928635709763385
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.035781340842416465
1379,0.0
1380,0.0
1381,0.032928635709763385
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.08382092739674958
1391,0.0
1392,0.07694042582338126
1393,0.033839745034136684
1394,0.0
1395,0.03681103938301784
1396,0.033839745034136684
1397,0.0
1398,0.035781340842416465
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.04633708305679545
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.033839745034136684
1422,0.0
1423,0.040127158085879154
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.07982498436762964
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.07568300793004064
1448,0.043759957987273994
1449,0.0
1450,0.0
1451,0.0
1452,0.03479074812545961
1453,0.07439590958649701
1454,0.0
1455,0.033839745034136684
1456,0.0
1457,0.040127158085879154
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.043759957987273994
1465,0.03898489646639144
1466,0.0
1467,0.0
1468,0.033839745034136684
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.10952275296417732
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.033839745034136684
1486,0.0
1487,0.0
1488,0.032928635709763385
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0490198822256296
1494,0.03479074812545961
1495,0.035781340842416465
1496,0.03787917606134675
1497,0.0
1498,0.032928635709763385
1499,0.03898489646639144
1500,0.035781340842416465
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.032928635709763385
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.06767949006827337
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0927798402129036
1525,0.0
1526,0.035781340842416465
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.05039516243465627
1533,0.040127158085879154
1534,0.0
1535,0.040127158085879154
1536,0.032928635709763385
1537,0.04130473046264142
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.035781340842416465
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.04633708305679545
1551,0.0
1552,0.0
1553,0.032928635709763385
1554,0.04251619693410815
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.051789690744467966
1564,0.0
1565,0.0
1566,0.032928635709763385
1567,0.07887398127630671
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.082723669859784
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.033839745034136684
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.032928635709763385
1587,0.0675912985752467
1588,0.032928635709763385
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.04633708305679545
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.04251619693410815
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.051789690744467966
1623,0.0
1624,0.0
1625,0.07796287195193341
1626,0.0
1627,0.045034236242170025
1628,0.0
1629,0.03787917606134675
1630,0.033839745034136684
1631,0.0
1632,0.0
1633,0.07362207876603569
1634,0.0
1635,0.0
1636,0.04130473046264142
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.03479074812545961
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0675912985752467
1650,0.03787917606134675
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.07080781177111013
1656,0.0
1657,0.0
1658,0.033839745034136684
1659,0.0
1660,0.0
1661,0.0
1662,0.056061755542261095
1663,0.03898489646639144
1664,0.0
1665,0.033839745034136684
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.03479074812545961
1671,0.10845126502922282
1672,0.04251619693410815
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.032928635709763385
1678,0.0
1679,0.0
1680,0.03681103938301784
1681,0.051789690744467966
1682,0.0
1683,0.0
1684,0.0
1685,0.040127158085879154
1686,0.0
1687,0.032928635709763385
1688,0.0
1689,0.0
1690,0.0
1691,0.09424617592046566
1692,0.035781340842416465
1693,0.0
1694,0.0
1695,0.045034236242170025
1696,0.032928635709763385
1697,0.0
1698,0.0
1699,0.047666386725934304
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.03479074812545961
1714,0.0
1715,0.032928635709763385
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.032928635709763385
1721,0.04251619693410815
1722,0.035781340842416465
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.043759957987273994
1729,0.0
1730,0.0
1731,0.045034236242170025
1732,0.0
1733,0.0
1734,0.040127158085879154
1735,0.0
1736,0.0
1737,0.0490198822256296
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.035781340842416465
1744,0.04251619693410815
1745,0.0
1746,0.0
1747,0.035781340842416465
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.03787917606134675
1753,0.0
1754,0.07800633414722591
1755,0.0
1756,0.035781340842416465
1757,0.03787917606134675
1758,0.0
1759,0.0
1760,0.032928635709763385
1761,0.0
1762,0.060406430886328986
1763,0.0
1764,0.0
1765,0.0
1766,0.060406430886328986
1767,0.0
1768,0.032928635709763385
1769,0.0
1770,0.033839745034136684
1771,0.0
1772,0.043759957987273994
1773,0.03787917606134675
1774,0.0
1775,0.06676838074390007
1776,0.0
1777,0.03898489646639144
1778,0.060406430886328986
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.047666386725934304
1784,0.09431758760056509
1785,0.07954129882969045
1786,0.0
1787,0.07305579379564253
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.05039516243465627
1797,0.0
1798,0.0
1799,0.035781340842416465
1800,0.0
1801,0.0
1802,0.0
1803,0.03479074812545961
1804,0.0
1805,0.0
1806,0.03681103938301784
1807,0.0
1808,0.033839745034136684
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.04251619693410815
1814,0.045034236242170025
1815,0.0
1816,0.0
1817,0.0
1818,0.07160178750847745
1819,0.0
1820,0.0
1821,0.0
1822,0.033839745034136684
1823,0.0
1824,0.0
1825,0.0
1826,0.06899346213614187
1827,0.040127158085879154
1828,0.0
1829,0.0
1830,0.0
1831,0.033839745034136684
1832,0.0
